study_id,trial_number,trial_mode,box_number,distance_traveled,trial_time
s104,125,1,8,0.5786890131793314,2168
s104,126,2,4,0.29019505160360803,1325
s104,127,1,4,0.4845822512601839,1634
s104,128,1,12,0.6477066160793039,2924
s104,129,1,8,0.5866348512348125,2309
s104,130,3,12,0.9033656419260142,3361
s104,131,1,8,0.5616251164503929,2025
s104,132,1,12,0.8844104378886403,3239
s104,133,1,12,0.8219674082260596,3514
s104,134,2,4,0.5751845000230124,2932
s104,135,2,12,0.6945283756877212,4301
s104,136,1,8,0.6840747909854122,2338
s104,137,4,12,0.665879962351854,4881
s104,138,4,12,0.6471795075319999,3434
s104,139,2,8,0.5799997609555068,3477
s104,140,4,12,0.5025631225456613,3112
s104,141,4,8,0.498105769702344,3655
s104,142,4,8,0.4298372148078009,3513
s104,143,2,12,0.46839051217768424,3018
s104,144,3,12,0.8472247203611474,3742
s104,145,3,12,0.7412400830118575,3228
s104,146,2,12,1.142349356516256,8318
s104,147,4,8,0.3525578763357326,2023
s104,148,4,4,0.4661403838809331,2863
s104,149,2,12,0.5711734109194527,4373
s104,150,1,4,0.3379635933687994,1323
s104,151,1,8,0.5445124130472073,2355
s104,152,4,4,0.28358538610781153,1486
s104,153,4,12,0.5388494109899472,3449
s104,154,2,4,0.17807710417106584,1069
s104,155,2,4,0.19521001687646555,1239
s104,156,4,8,0.9340421663683638,6564
s104,157,1,12,0.5998233925029446,2854
s104,158,2,8,0.35142444862760763,1906
s104,159,4,4,0.297279736554856,1371
s104,160,4,8,0.665336032696228,3440
s104,161,2,8,0.6053987828553294,3709
s104,162,1,4,0.4121936239273049,1470
s104,163,1,4,0.29546825916168773,1171
s104,164,4,8,0.4539739641871556,3180
s104,165,3,12,0.8141669413331483,3597
s104,166,1,8,0.48820019547307414,2272
s104,167,4,12,0.7788477044533599,5110
s104,168,2,8,0.3922550488097342,2326
s104,169,4,4,0.35806560812305893,1546
s104,170,2,8,0.710684475597838,5423
s104,171,4,8,0.5176907306956936,2881
s104,172,4,8,0.2189086328184096,1306
s104,173,4,8,0.3647225397047288,2059
s104,174,2,12,0.7570113453186817,5463
s104,175,1,12,0.9537131370732996,3948
s104,176,4,12,1.1682062402159,8079
s104,177,4,12,1.1457940846049892,6326
s104,178,3,8,0.7008981763878087,3039
s104,179,4,8,0.5291300823545053,3233
s104,180,1,8,0.5569041596165998,2396
s105,1,3,12,0.6846129245340657,4217
s105,2,3,12,0.9307091332273298,4691
s105,3,1,8,0.6205206705767632,2754
s105,4,1,4,0.401703064616685,1964
s105,5,2,12,1.8346536064003596,13604
s105,6,3,8,0.5332261339573772,2366
s105,7,2,4,0.28720465760144354,1437
s105,8,3,8,0.5302027208474654,2408
s105,9,3,4,0.4401300028727278,1646
s105,10,1,4,0.378618809077742,1737
s105,11,4,4,3.0112217927390623,21413
s105,12,3,12,0.917214710395302,4513
s105,13,3,4,0.3057210368596843,1383
s105,14,1,12,0.6591956528219105,2989
s105,15,4,8,0.7723011308041251,4513
s105,16,2,8,0.43169510234014785,2086
s105,17,3,8,0.7519754422503371,3645
s105,18,2,4,3.4742645923842033,20698
s105,19,3,12,0.7706555304418982,4080
s105,20,1,4,0.25023180154889296,1316
s105,21,1,4,0.3218817266122958,1406
s105,22,2,12,0.5507092696211143,3602
s105,23,2,4,0.5456471401363192,2829
s105,24,3,12,0.7341408933171861,3771
s105,25,3,8,0.6048505382902974,2945
s105,26,1,8,0.5887604257120075,3153
s105,27,1,8,0.5506089014941413,2511
s105,28,3,4,0.3654564703591964,1529
s105,29,1,8,0.5125886838022939,2043
s105,30,3,4,0.5228166830472288,1936
s105,31,2,12,0.8833326710645281,5052
s105,32,3,4,0.30272769758715434,1484
s105,33,1,4,0.4193355097204775,1616
s105,34,3,8,0.5886497491544508,2440
s105,35,3,4,0.3540789075410905,1925
s105,36,3,4,0.3124845815181977,1594
s105,37,1,4,0.4942783156836567,1796
s105,38,1,12,1.0041308583507988,4022
s105,39,3,8,0.6934349611528816,3132
s105,40,2,8,0.957481332136112,6234
s105,41,3,8,0.6194438037692415,2994
s105,42,3,4,0.35826267909080867,1256
s105,43,4,12,0.7997210059552933,4241
s105,44,3,4,0.44924504342769833,1773
s105,45,1,4,0.4201622162072448,1709
s105,46,3,12,0.8886944557428723,3738
s105,47,1,12,0.784832785679008,3532
s105,48,1,12,0.6137190452161825,3234
s105,49,3,4,0.5091390331417305,2136
s105,50,3,4,0.450751312679805,1741
s105,51,1,8,0.6205092619852989,2578
s105,52,3,4,0.3962193403492762,1285
s105,53,1,8,0.6550639964027098,2813
s105,54,2,8,1.0220332841591653,5549
s105,55,3,12,0.7007608094578082,3228
s105,56,3,4,0.3102578810657271,1620
s105,57,2,12,2.4639836897981295,13480
s105,58,3,8,0.6335008465051731,2997
s105,59,2,12,10.3188055616069,58473
s105,60,1,4,0.4904989708096931,2326
s105,61,2,4,0.3298484779493576,1291
s105,62,3,12,0.84259566925493,3954
s105,63,1,4,0.37908071388156794,1508
s105,64,3,8,0.6146169795850855,2744
s105,65,3,4,0.5912020040112087,2382
s105,66,2,8,0.7570707302851749,3442
s105,67,1,8,0.5818643703442657,2344
s105,68,2,8,1.621544506301914,8451
s105,69,1,4,0.307785415974531,1229
s105,70,2,8,0.5975726852355203,3082
s105,71,1,12,0.7292965702397072,3997
s105,72,1,12,0.8314543350225811,3948
s105,73,2,4,0.46932960735488766,1932
s105,74,1,12,0.8052295960808941,3316
s105,75,3,12,0.8651287786404632,4147
s105,76,3,8,0.7128756594548987,2674
s105,77,3,8,0.5698236083204155,2512
s105,78,3,4,0.5565114882047879,2099
s105,79,2,4,0.6052742169924488,1947
s105,80,3,12,0.7594911042406118,3577
s105,81,3,8,0.742198751686442,3426
s105,82,3,12,0.6950414425200363,3249
s105,83,3,12,0.7262431436226267,3501
s105,84,3,12,0.9539623985540812,4001
s105,85,2,4,0.8860232076273672,3038
s105,86,3,12,0.7344500931488099,3965
s105,87,3,4,0.38561509228186,1436
s105,88,3,8,0.6345149334087548,2642
s105,89,3,12,0.767245111635608,4598
s105,90,1,12,0.8375162234689832,4240
s105,91,2,8,1.3503496534728636,5638
s105,92,3,4,0.32725532565430626,1364
s105,93,3,4,0.28014605158112177,1063
s105,94,2,8,3.555040541138459,13073
s105,95,2,12,2.0903943580845343,9139
s105,96,2,4,0.5009747706881121,1710
s105,97,3,12,0.8623188463165525,4271
s105,98,2,8,2.1917390754165686,8694
s105,99,3,8,0.521040990875965,2749
s105,100,3,4,0.359469273606582,1628
s105,101,1,12,0.7730546758173668,3499
s105,102,3,12,0.7370338729727782,3485
s105,103,2,4,0.24222783388723904,1268
s105,104,2,12,4.4703530034878565,18582
s105,105,2,12,1.8285234980974887,8468
s105,106,3,8,0.572991537717207,3031
s105,107,3,4,0.3669785263717633,1492
s105,108,3,8,0.3977077704508496,2225
s105,109,1,12,0.7588558624086731,3806
s105,110,2,12,1.0023729422386738,5640
s105,111,1,4,0.5125679291368912,1849
s105,112,2,8,1.1465348962630149,5315
s105,113,2,4,0.5029342828686593,2189
s105,114,3,8,0.5518019687862646,2716
s105,115,3,8,0.7532505687799582,3679
s105,116,3,12,0.8360477767839037,3615
s105,117,1,8,0.6452482950498357,3030
s105,118,3,4,0.6392808188245674,2419
s105,119,3,4,0.35577084351046995,1655
s105,120,3,4,0.5519374880868739,2077
s105,121,2,12,3.8229376812956097,17048
s105,122,2,4,0.35466075099741823,1609
s105,123,3,4,0.3921118512970605,1397
s105,124,3,4,0.4528741257681642,1794
s105,125,1,8,0.6065144055804292,2210
s105,126,2,4,0.5441008361039641,1889
s105,127,1,4,0.4917137482612935,1801
s105,128,1,12,0.6836349165998956,3631
s105,129,1,8,0.7207325684284783,2857
s105,130,3,12,0.8687164268767493,4268
s105,131,1,8,0.5558846239238114,2485
s105,132,1,12,0.7717231153978725,3661
s105,133,1,12,0.7036783382607091,4109
s105,134,2,4,1.254728317277213,5327
s105,135,2,12,1.2034043045808855,6019
s105,136,1,8,0.7177830692056074,3363
s105,137,3,12,0.7142081847414729,3269
s105,138,3,12,0.7819879643597176,3476
s105,139,2,8,0.9873760934087856,4493
s105,140,3,12,0.7255131220698265,4865
s105,141,3,8,0.4320100027636337,2396
s105,142,3,8,0.7090337410449297,3212
s105,143,2,12,4.161498722770244,18742
s105,144,3,12,0.8951309703200002,4265
s105,145,3,12,0.7875181742454688,3928
s105,146,2,12,1.6131329681680473,8224
s105,147,3,8,0.5215593387197792,2740
s105,148,3,4,0.48017899707906303,2154
s105,149,2,12,2.027401486192152,9578
s105,150,1,4,0.33263911530927187,1237
s105,151,1,8,0.4627308534414998,2222
s105,152,3,4,0.39122121818843025,1678
s105,153,3,12,0.6224155269502691,2922
s105,154,2,4,0.5113665960051208,2176
s105,155,2,4,0.326681876721984,1268
s105,156,3,8,0.7763839512105282,4495
s105,157,1,12,0.6233679783552771,3304
s105,158,2,8,0.34719661757892656,1653
s105,159,3,4,0.321090752763921,1220
s105,160,3,8,0.41107570986645486,1954
s105,161,2,8,1.3352266088205875,4790
s105,162,1,4,0.40538673556206944,1636
s105,163,1,4,0.3075281121054842,1217
s105,164,3,8,0.6672986387426008,2704
s105,165,3,12,0.8261675974295152,4295
s105,166,1,8,0.5161689040192259,2278
s105,167,3,12,0.6849496993760554,3804
s105,168,2,8,0.985147480496858,5870
s105,169,3,4,0.45369983337096453,2260
s105,170,2,8,1.333354431456235,6870
s105,171,3,8,0.737692980871506,3471
s105,172,3,8,0.4352397668576182,2189
s105,173,3,8,0.5557685444114921,2564
s105,174,2,12,1.8619036232222417,9668
s105,175,1,12,0.8175722304000572,3666
s105,176,3,12,0.8982645650879666,5119
s105,177,3,12,0.752049635980664,4107
s105,178,3,8,0.49842741660144085,2864
s105,179,3,8,0.6515973773318036,3545
s105,180,1,8,0.5329742891561193,3203
s106,1,3,12,0.6703007528500162,6444
s106,2,4,12,1.4224574795614544,15345
s106,3,1,8,0.6770688883332665,3869
s106,4,1,4,0.45145435328726014,3766
s106,5,2,12,1.3962971583739474,17401
s106,6,4,8,0.4925174088925864,2860
s106,7,2,4,0.28060477971333236,1420
s106,8,3,8,0.6746976628316037,4207
s106,9,4,4,0.3216029983700049,2453
s106,10,1,4,0.4140152034919019,2547
s106,11,3,4,0.4128791166858889,2820
s106,12,4,12,1.0270536631563842,9953
s106,13,4,4,0.4547836432764744,2730
s106,14,1,12,0.8280859120147933,4980
s106,15,3,8,0.6604537125917133,5077
s106,16,2,8,1.1898012786845005,17332
s106,17,3,8,0.6726004478438191,3941
s106,18,2,4,0.22101880166185464,1444
s106,19,3,12,0.8982590395634157,5606
s106,20,1,4,0.2534499628228351,1993
s106,21,1,4,0.3965457411031506,2332
s106,22,2,12,0.7573949241376913,5346
s106,23,2,4,0.24787947258418405,3497
s106,24,3,12,0.6833971677586417,5562
s106,25,3,8,0.5312408166428783,3853
s106,26,1,8,0.591669839841735,4923
s106,27,1,8,0.9530136466302866,5758
s106,28,4,4,0.35314102731609953,3893
s106,29,1,8,0.676004419745948,4206
s106,30,4,4,0.3892045595479939,2109
s106,31,2,12,2.459772985917884,18455
s106,32,3,4,0.4050731522770022,2946
s106,33,1,4,0.4233411863920428,1867
s106,34,3,8,0.8967342657950972,5839
s106,35,4,4,0.5694172499055313,6774
s106,36,4,4,0.44023172322413,3347
s106,37,1,4,0.4947550021929861,2723
s106,38,1,12,0.8885878124633343,6067
s106,39,4,8,0.329327784561474,3278
s106,40,2,8,0.7276154037096643,5258
s106,41,3,8,0.5839548501018237,6060
s106,42,3,4,0.28846248414154985,1926
s106,43,3,12,0.7137253003168291,5649
s106,44,4,4,0.335594644493301,2621
s106,45,1,4,0.4731397074901965,2917
s106,46,3,12,0.873044583580462,5183
s106,47,1,12,0.7562881638020813,4745
s106,48,1,12,0.7980566094496313,5364
s106,49,4,4,0.22737132599317017,1512
s106,50,4,4,0.12137053074949336,1478
s106,51,1,8,0.9310349695857888,4606
s106,52,3,4,0.36461603417802807,1996
s106,53,1,8,0.6963332604467584,3496
s106,54,2,8,2.4401400674208222,17821
s106,55,3,12,0.9626898128729476,6050
s106,56,4,4,0.2459417445201968,4051
s106,57,2,12,1.186836546603259,8985
s106,58,4,8,0.6958342216902729,5497
s106,59,2,12,1.0543561652069813,8647
s106,60,1,4,0.37521534624567254,1939
s106,61,2,4,0.3017821865307681,1754
s106,62,4,12,3.800899358622652,28154
s106,63,1,4,0.37659067824942055,1719
s106,64,3,8,0.7201035426888214,3980
s106,65,3,4,0.3670958187286843,2142
s106,66,2,8,1.7087075765817208,13291
s106,67,1,8,0.5212503997765897,3207
s106,68,2,8,1.0674268463182888,6884
s106,69,1,4,0.3043839327287473,1947
s106,70,2,8,1.0028792621082767,5550
s106,71,1,12,1.008364683113513,5395
s106,72,1,12,0.8156605795111884,4895
s106,73,2,4,0.6101833295511471,4504
s106,74,1,12,0.7655422670578685,4380
s106,75,4,12,1.8502625156928556,19802
s106,76,3,8,0.7767665504547254,5857
s106,77,3,8,0.5958858805135452,4083
s106,78,3,4,0.45084293068710446,2938
s106,79,2,4,0.5193140962066304,7463
s106,80,4,12,0.9279742167626278,10075
s106,81,3,8,0.76661216728882,4445
s106,82,3,12,0.6875827990344495,5060
s106,83,3,12,1.0279141807797911,5762
s106,84,3,12,1.048291365698558,6760
s106,85,2,4,0.4406397709183227,3190
s106,86,4,12,2.536456444636966,18450
s106,87,3,4,0.3987879523562136,2394
s106,88,3,8,0.5717638888958421,3278
s106,89,3,12,0.9204046456234266,6090
s106,90,1,12,1.1701188282210762,7465
s106,91,2,8,0.6364162156339062,5452
s106,92,3,4,0.3775711629443412,2940
s106,93,3,4,0.29118967643290317,3358
s106,94,2,8,0.7402223093757034,6157
s106,95,2,12,1.4601812126302518,12296
s106,96,2,4,0.2370852251574359,1814
s106,97,3,12,0.992691947306908,4915
s106,98,2,8,1.4392409869395513,7665
s106,99,4,8,0.6295743839843447,13682
s106,100,4,4,0.24682169540281715,3334
s106,101,1,12,0.786964906721431,5177
s106,102,3,12,1.0033428493398988,5049
s106,103,2,4,0.23857702558622085,2894
s106,104,2,12,3.009193538571308,28052
s106,105,2,12,0.4993066489704526,4128
s106,106,3,8,0.5082789624204527,2974
s106,107,3,4,0.3717059020485779,1655
s106,108,4,8,0.4321301117338566,2575
s106,109,1,12,0.92274506566503,4994
s106,110,2,12,0.893002827595765,8887
s106,111,1,4,0.6513509134877031,3463
s106,112,2,8,1.0406093736551274,7459
s106,113,2,4,0.4781244685435387,4793
s106,114,3,8,0.4502585251531528,4131
s106,115,3,8,0.6433902604606656,3893
s106,116,3,12,1.0329946969770725,6016
s106,117,1,8,0.6164980998276564,3753
s106,118,3,4,0.6768674177376991,3182
s106,119,3,4,0.32842245824856164,1758
s106,120,3,4,0.4960094762165135,3238
s106,121,2,12,1.4075784912148828,9455
s106,122,2,4,0.7182962454665662,11605
s106,123,4,4,0.5082315251343436,5373
s106,124,4,4,0.27790560782287393,2530
s106,125,1,8,0.6249921259390304,3448
s106,126,2,4,0.24405556854036337,1413
s106,127,1,4,0.4324585326800979,2408
s106,128,1,12,0.6654605325540486,4105
s106,129,1,8,0.6273756491933137,3014
s106,130,4,12,3.617988988327171,22876
s106,131,1,8,1.2249388105515309,7893
s106,132,1,12,0.8935249730145662,5197
s106,133,1,12,0.8103884074603283,5378
s106,134,2,4,0.46741155768847253,3416
s106,135,2,12,2.609520372061188,22017
s106,136,1,8,0.7261969903083118,3870
s106,137,4,12,0.5646105351532046,6628
s106,138,3,12,0.8168986907450512,7145
s106,139,2,8,1.4397252465254158,14229
s106,140,4,12,0.5146096710448234,5007
s106,141,3,8,0.501311860690333,3952
s106,142,3,8,0.9081139466908656,4811
s106,143,2,12,0.8262660895020107,6931
s106,144,4,12,3.0945258870406565,19452
s106,145,3,12,0.7858851284950544,3772
s106,146,2,12,0.9432458080289958,5493
s106,147,3,8,0.606646874378068,3176
s106,148,4,4,0.3758264016055812,2837
s106,149,2,12,0.8193933149451792,6249
s106,150,1,4,0.4308612473837087,2568
s106,151,1,8,0.5390395408536095,3247
s106,152,4,4,0.2700819902482684,1979
s106,153,3,12,0.5986518013864972,3478
s106,154,2,4,0.2757555730285182,2190
s106,155,2,4,0.504976290256924,8322
s106,156,3,8,0.8669586033351816,5509
s106,157,1,12,0.7657548984544459,4995
s106,158,2,8,1.4153020681547728,11081
s106,159,3,4,0.39895963463162226,3777
s106,160,3,8,0.46704572606991784,3282
s106,161,2,8,0.4326315643980049,2515
s106,162,1,4,0.42516775763601217,2282
s106,163,1,4,0.33718635910233463,1728
s106,164,4,8,0.2886989146234559,2437
s106,165,3,12,0.7662508302967459,4017
s106,166,1,8,0.8408623033845128,4137
s106,167,3,12,0.708118758788198,3026
s106,168,2,8,0.920539126701109,3575
s106,169,4,4,0.613103290523293,4345
s106,170,2,8,0.3999555951477249,2671
s106,171,3,8,0.6917475799643029,4005
s106,172,3,8,0.3881253230286659,2858
s106,173,4,8,0.5919222207002142,4074
s106,174,2,12,1.0264699556309795,9415
s106,175,1,12,0.7654209870965138,5154
s106,176,3,12,1.1305870107081852,6541
s106,177,3,12,1.028355335017278,5238
s106,178,4,8,0.4343974411751856,2807
s106,179,3,8,0.8688644296801583,4321
s106,180,1,8,0.515280039971234,3233
s107,1,3,12,0.7093145818394888,2965
s107,2,3,12,1.108947340166305,3863
s107,3,1,8,0.5995919086080354,2128
s107,4,1,4,0.4271723935259275,1291
s107,5,2,12,5.265489465145331,14169
s107,6,3,8,0.5911970932984731,2125
s107,7,2,4,0.6984857708822135,1670
s107,8,3,8,0.5397508659522122,2120
s107,9,3,4,0.5301217380748556,1406
s107,10,1,4,0.3769126974858096,1377
s107,11,3,4,0.3342519368777601,983
s107,12,3,12,0.8648957599158328,2878
s107,13,3,4,0.3040141613546626,966
s107,14,1,12,0.9794725761204038,3289
s107,15,3,8,0.7679269291453403,2160
s107,16,2,8,1.0553377136759188,2796
s107,17,3,8,0.4846283927431462,1889
s107,18,2,4,0.4845495010423847,1553
s107,19,3,12,0.951709594478126,3164
s107,20,1,4,0.31266812131045874,1034
s107,21,1,4,0.336380125001865,1005
s107,22,2,12,1.48264707547272,3645
s107,23,2,4,1.092995158581921,3057
s107,24,3,12,1.0327086304740882,3898
s107,25,3,8,0.8761535447969558,2559
s107,26,1,8,0.8261449459700684,2296
s107,27,1,8,0.57636116689597106,1762
s107,28,3,4,0.44496277862838535,1132
s107,29,1,8,0.6454595717613739,1723
s107,30,3,4,0.5105891750150512,1200
s107,31,2,12,1.9407702972096303,3784
s107,32,3,4,0.2808368088136332,864
s107,33,1,4,0.8173491420831305,1945
s107,34,3,8,0.6396736895248595,2075
s107,35,3,4,0.28884050283710416,897
s107,36,3,4,0.4904382423254363,1340
s107,37,1,4,0.5863494774529889,1737
s107,38,1,12,0.8249017505709855,2412
s107,39,3,8,0.6756098301227269,2126
s107,40,2,8,1.9137110560105048,3946
s107,41,3,8,0.6435415375322038,1955
s107,42,3,4,0.29485610874205703,728
s107,43,3,12,0.7777148067562162,2511
s107,44,3,4,0.5090054752217497,1130
s107,45,1,4,0.4805350356029036,1132
s107,46,3,12,1.4681786066409397,3013
s107,47,1,12,0.8567778929777188,2348
s107,48,1,12,1.371175462628131,3317
s107,49,3,4,0.4621369707215117,1238
s107,50,3,4,0.4827351499376027,1175
s107,51,1,8,0.6305379279065222,1680
s107,52,3,4,0.43011102794889017,800
s107,53,1,8,0.6646909017701113,1741
s107,54,2,8,1.4854312806504102,2864
s107,55,3,12,0.8717016646656939,2409
s107,56,3,4,0.3229793294619494,840
s107,57,2,12,4.8485456460335925,8949
s107,58,3,8,0.6538455164122622,1757
s107,59,2,12,1.818075861678433,3857
s107,60,1,4,0.49642617124057553,1175
s107,61,2,4,0.7247002478855002,1405
s107,62,3,12,0.7474521475457048,2238
s107,63,1,4,0.37571717521440706,930
s107,64,3,8,0.8984021223714372,2076
s107,65,3,4,0.30869123562261713,824
s107,66,2,8,1.360838859268181,2506
s107,67,1,8,0.7709414330868797,1895
s107,68,2,8,1.4663552423760455,2490
s107,69,1,4,0.35338034105314264,902
s107,70,2,8,0.909091836985266,1886
s107,71,1,12,0.7730844658182877,2672
s107,72,1,12,0.8540602020077573,2550
s107,73,2,4,1.1244467343348423,1664
s107,74,1,12,0.753432221758102,2231
s107,75,3,12,0.6878221469933405,2603
s107,76,3,8,0.9743079266188888,2505
s107,77,3,8,0.7564683778820679,2079
s107,78,3,4,0.6856403525599243,1492
s107,79,2,4,0.5348892863972659,1330
s107,80,3,12,1.226370726853422,2994
s107,81,3,8,0.6838249951398602,1968
s107,82,3,12,0.7892789765513523,2377
s107,83,3,12,0.8898650393360182,2430
s107,84,3,12,0.9191038402209736,2586
s107,85,2,4,0.7072838929198462,1446
s107,86,3,12,1.3236094325590295,3434
s107,87,3,4,0.495374757816876,1127
s107,88,3,8,0.9162512085699692,2232
s107,89,3,12,0.9082204970153808,2706
s107,90,1,12,0.9806891478726604,2686
s107,91,2,8,1.1529738872434496,2814
s107,92,3,4,0.3431951587521057,947
s107,93,3,4,0.2640769118584213,949
s107,94,2,8,0.8524495914895935,2451
s107,95,2,12,2.0290574250953464,4557
s107,96,2,4,0.6521924418311356,1616
s107,97,3,12,0.895591019014991,2720
s107,98,2,8,1.1613110633053907,2756
s107,99,3,8,0.6447352832438616,2177
s107,100,3,4,0.4298532597296325,1073
s107,101,1,12,0.9420375506745248,2548
s107,102,3,12,0.9380539761620929,2589
s107,103,2,4,0.5714401891133762,1211
s107,104,2,12,2.2127913169496294,4775
s107,105,2,12,1.4870833771437988,3662
s107,106,3,8,0.5491494179979364,1886
s107,107,3,4,0.36189845013957633,778
s107,108,3,8,0.3351831894404762,1049
s107,109,1,12,0.7653935963293488,2163
s107,110,2,12,1.4050484649366928,3414
s107,111,1,4,0.5971669305328358,1029
s107,112,2,8,1.0983235048379334,2477
s107,113,2,4,0.5365950025565932,1119
s107,114,3,8,0.5129487800354227,1623
s107,115,3,8,0.6756590955937729,1746
s107,116,3,12,0.7361377095004926,2141
s107,117,1,8,1.191295251259615,2594
s107,118,3,4,0.5059672706006648,1001
s107,119,3,4,0.4445081674609764,1138
s107,120,3,4,0.43573533818665583,918
s107,121,2,12,2.4434495952050863,5786
s107,122,2,4,0.6324749922104985,1517
s107,123,3,4,0.38929423288120607,916
s107,124,3,4,0.5173533621183225,979
s107,125,1,8,0.6614973511697017,1851
s107,126,2,4,0.5929911156404192,1418
s107,127,1,4,0.47490967230257886,1007
s107,128,1,12,0.9802598285275402,2634
s107,129,1,8,0.61471262256395,1808
s107,130,3,12,0.8638823995593287,2432
s107,131,1,8,0.7238043053667739,1688
s107,132,1,12,0.7660793495828143,2332
s107,133,1,12,0.7476427697421679,2145
s107,134,2,4,0.6869408751294984,1465
s107,135,2,12,1.6817387527451355,3215
s107,136,1,8,0.8883162242603553,2228
s107,137,3,12,1.0087256930277348,2356
s107,138,3,12,0.8493163982215188,2414
s107,139,2,8,1.1045728421798404,2444
s107,140,3,12,0.7483166536346906,2175
s107,141,3,8,0.572868180434452,1480
s107,142,3,8,0.7330958141666852,1813
s107,143,2,12,1.3580244707103175,2791
s107,144,3,12,1.594619062946063,3619
